country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/9/2021,-12,-7,-5,-21,-37,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/10/2021,-16,-9,-4,-20,-15,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/11/2021,-10,-9,-18,-18,-16,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/12/2021,-12,-7,-7,-25,-40,8
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/13/2021,-12,-6,10,-25,-38,8
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/14/2021,-8,-1,27,-22,-37,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/15/2021,-7,-2,14,-25,-38,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/16/2021,-11,-6,-5,-21,-37,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/17/2021,-14,-8,-4,-20,-17,0
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/18/2021,-7,-9,24,-15,-16,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/19/2021,-11,-8,-16,-26,-40,9
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/20/2021,-11,-6,10,-24,-38,8
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/21/2021,-8,0,15,-22,-37,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/22/2021,-10,-3,13,-24,-38,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/23/2021,-11,-7,-4,-22,-37,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/24/2021,-15,-9,-8,-22,-17,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/25/2021,-10,-10,-9,-17,-16,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/26/2021,-12,-7,-13,-27,-39,8
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/27/2021,-12,-7,-1,-25,-37,8
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/28/2021,-10,-1,3,-24,-37,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/29/2021,-10,-3,2,-26,-38,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/30/2021,-11,-6,-14,-22,-37,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,7/31/2021,-14,-8,-8,-23,-17,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/1/2021,-12,-12,-32,-23,-17,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/2/2021,-9,-4,-19,-26,-40,9
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/3/2021,-9,-3,5,-23,-37,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/4/2021,-9,0,13,-21,-37,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/5/2021,-9,-2,17,-25,-37,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/6/2021,-11,-7,-7,-23,-36,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/7/2021,-15,-8,-9,-21,-17,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/8/2021,-8,-8,-12,-17,-17,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/9/2021,-10,-6,-14,-26,-39,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/10/2021,-10,-5,3,-26,-37,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/11/2021,-8,1,13,-25,-37,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/12/2021,-10,-1,3,-23,-37,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/13/2021,-10,-5,0,-22,-36,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/14/2021,-15,-9,-17,-23,-17,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/15/2021,-5,-4,-19,-17,-17,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/16/2021,-9,-3,-4,-22,-39,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/17/2021,-14,-7,-21,-27,-37,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/18/2021,-12,0,-19,-24,-35,8
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/19/2021,-11,-1,-5,-24,-36,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/20/2021,-12,-6,-12,-21,-34,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/21/2021,-15,-8,-15,-21,-17,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/22/2021,-9,-7,-16,-18,-18,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/23/2021,-13,-7,-14,-24,-37,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/24/2021,-14,-6,-1,-25,-35,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/25/2021,-11,0,3,-20,-34,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/26/2021,-12,-2,2,-23,-35,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/27/2021,-12,-5,-11,-23,-32,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/28/2021,-14,-6,-5,-24,-17,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/29/2021,-10,-6,-11,-20,-18,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/30/2021,-12,-4,-14,-27,-35,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,8/31/2021,-12,-2,2,-26,-33,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/1/2021,-9,4,1,-22,-32,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/2/2021,-10,1,0,-23,-33,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/3/2021,-9,-1,-14,-21,-32,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/4/2021,-15,-6,-14,-24,-24,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/5/2021,-8,-8,27,-22,-22,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/6/2021,-13,-6,-4,-42,-75,19
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/7/2021,-15,-3,-2,-23,-32,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/8/2021,-13,1,1,-25,-31,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/9/2021,-13,-1,5,-27,-31,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/10/2021,-13,-6,0,-25,-29,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/11/2021,-15,-7,5,-24,-16,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/12/2021,-11,-6,-11,-20,-18,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/13/2021,-13,-5,-9,-27,-32,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/14/2021,-13,-5,8,-27,-31,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/15/2021,-8,3,18,-23,-31,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/16/2021,-10,0,16,-27,-32,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/17/2021,-10,-5,2,-24,-31,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/18/2021,-13,-7,12,-22,-19,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/19/2021,-10,-8,-8,-20,-20,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/20/2021,-12,-6,-9,-26,-33,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/21/2021,-12,-5,33,-28,-30,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/22/2021,-10,0,25,-23,-29,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/23/2021,-10,-2,30,-25,-30,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/24/2021,-10,-7,27,-20,-29,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/25/2021,-13,-8,45,-17,-17,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/26/2021,-9,-7,21,-15,-18,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/27/2021,-12,-6,12,-24,-32,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/28/2021,-14,-7,24,-24,-30,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/29/2021,-10,0,32,-22,-29,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,9/30/2021,-10,-1,30,-24,-30,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/1/2021,-11,-4,-6,-22,-29,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/2/2021,-12,-5,22,-22,-19,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/3/2021,-9,-7,27,-14,-18,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/4/2021,-11,-5,22,-22,-32,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/5/2021,-12,-5,43,-23,-30,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/6/2021,-10,0,62,-18,-29,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/7/2021,-10,-3,58,-18,-31,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/8/2021,-9,-6,61,-14,-35,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/9/2021,-12,-6,72,-9,-19,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/10/2021,-11,-8,40,-13,-19,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/11/2021,-8,-5,90,-14,-37,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/12/2021,-13,-6,50,-20,-29,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/13/2021,-13,-2,14,-24,-28,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/14/2021,-9,-2,53,-18,-29,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/15/2021,-8,-6,70,-14,-31,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/16/2021,-11,-7,76,-10,-18,0
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/17/2021,-8,-9,63,-6,-18,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/18/2021,-10,-6,-5,-24,-31,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/19/2021,-12,-6,8,-24,-28,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/20/2021,-9,0,10,-20,-28,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/21/2021,-9,-2,12,-21,-29,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/22/2021,-10,-6,0,-18,-27,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/23/2021,-12,-8,7,-22,-18,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/24/2021,-8,-8,-6,-18,-19,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/25/2021,-11,-6,-8,-22,-30,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/26/2021,-12,-5,1,-23,-28,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/27/2021,-8,1,-13,-24,-29,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/28/2021,-8,0,-6,-22,-28,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/29/2021,-10,-5,-14,-20,-27,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/30/2021,-12,-5,17,-20,-18,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,10/31/2021,-8,-3,6,-11,-20,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/1/2021,-11,-4,-8,-22,-32,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/2/2021,-14,-7,0,-26,-30,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/3/2021,-13,-1,-39,-30,-30,9
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/4/2021,-10,-2,-13,-24,-29,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/5/2021,-10,-7,-17,-21,-27,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/6/2021,-12,-7,0,-20,-16,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/7/2021,-8,-8,-12,-22,-19,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/8/2021,-11,-7,-16,-22,-30,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/9/2021,-13,-7,-5,-25,-27,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/10/2021,-11,-2,-11,-22,-27,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/11/2021,-9,-2,-10,-23,-30,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/12/2021,-11,-7,-17,-21,-27,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/13/2021,-10,-8,-9,-20,-17,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/14/2021,-7,-8,-15,-20,-19,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/15/2021,-10,-5,-16,-20,-30,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/16/2021,-11,-5,-3,-22,-27,5
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/17/2021,-9,1,3,-21,-27,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/18/2021,-9,-2,-12,-22,-28,4
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/19/2021,-11,-7,-22,-20,-27,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/20/2021,-13,-8,-15,-14,-16,1
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/21/2021,-9,-7,-21,-19,-16,2
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/22/2021,-6,-2,-18,-24,-40,8
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/23/2021,-4,5,-10,-20,-40,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/24/2021,8,32,-1,-14,-44,6
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/25/2021,-58,-13,-17,-46,-85,19
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/26/2021,-17,-16,-21,-38,-67,16
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/27/2021,-24,-20,-47,-29,-30,7
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/28/2021,-12,-14,-20,-15,-19,3
US,United States,Texas,Dallas County,,,48113,ChIJgUO9Ukq_ToYRh9ndnDaZsUc,11/29/2021,-11,-8,-25,-20,-30,6
